"slug","category","chapter","question_type","title","answer","explanation","difficulty"
"souron-7-049","souron","7","fill_blank","スライド法の定義を述べよ","スライド法は、直近合意時点における純賃料に変動率を乗じて得た額に価格時点における必要諸経費等を加算して試算賃料を求める手法である。
なお、直近合意時点における実際実質賃料又は実際支払賃料に即応する適切な変動率が求められる場合には、当該変動率を乗じて得た額を試算賃料として直接求めることができるものとする。","","4"
"souron-8-001","souron","8","fill_blank","総論8章における鑑定評価の手順について述べよ","鑑定評価を行うためには、合理的かつ現実的な認識と判断に基づいた一定の秩序的な手順を必要とする。この手順は、一般に鑑定評価の基本的事項の確定、依頼者、提出先等及び利害関係等の確認、処理計画の策定、対象不動産の確認、資料の収集及び整理、資料の検討及び価格形成要因の分析、鑑定評価の手法の適用、試算価格又は試算賃料の調整、鑑定評価額の決定並びに鑑定評価報告書の作成の作業から成っており、不動産の鑑定評価に当たっては、これらを秩序的に実施すべきである。","","4"
"souron-8-002","souron","8","fill_blank","対象不動産の確認について述べよ","対象不動産の確認に当たっては、第１節により確定された対象不動産についてその内容を明瞭にしなければならない。対象不動産の確認は、対象不動産の物的確認及び権利の態様の確認に分けられ、実地調査、聴聞、公的資料の確認等により、的確に行う必要がある。
Ⅰ 対象不動産の物的確認
対象不動産の物的確認に当たっては、土地についてはその所在、地番、数量等を、建物についてはこれらのほか家屋番号、建物の構造、用途等を、それぞれ実地に確認することを通じて、第１節により確定された対象不動産の存否及びその内容を、確認資料を用いて照合しなければならない。
また、物的確認を行うに当たっては、対象不動産について登記事項証明書等により登記又は登録されている内容とその実態との異同について把握する必要がある。
Ⅱ 権利の態様の確認
権利の態様の確認に当たっては、Ⅰによって物的に確認された対象不動産について、当該不動産に係るすべての権利関係を明瞭に確認することにより、第１節により確定された鑑定評価の対象となる権利の存否及びその内容を、確認資料を用いて照合しなければならない。","","2"
"souron-8-003","souron","8","fill_blank","対象不動産の権利の態様の確認に当たって原則として確認する事項を7つ列挙せよ","賃貸借契約等に係る権利の態様の確認に当たっては、原則として次に掲げる事項を確認しなければならない。
① 契約の目的
② 契約当事者
③ 契約期間
④ 契約数量
⑤ 月額支払賃料
⑥ 一時金の有無とその内容
⑦ 賃貸条件等に係る特約","","2"
"souron-8-004","souron","8","fill_blank","鑑定評価に必要な3つの資料について述べよ","Ⅰ 確認資料
確認資料とは、不動産の物的確認及び権利の態様の確認に必要な資料をいう。確認資料としては、登記事項証明書、土地又は建物等の図面、写真、不動産の所在地に関する地図等があげられる。
Ⅱ 要因資料
要因資料とは、価格形成要因に照応する資料をいう。要因資料は、一般的要因に係る一般資料、地域要因に係る地域資料及び個別的要因に係る個別資料に分けられる。一般資料及び地域資料は、平素からできるだけ広くかつ組織的に収集しておくべきである。個別資料は、対象不動産の種類、対象確定条件等案件の相違に応じて適切に収集すべきである。
Ⅲ 事例資料
事例資料とは、鑑定評価の手法の適用に必要とされる現実の取引価格、賃料等に関する資料をいう。事例資料としては、建設事例、取引事例、収益事例、賃貸借等の事例等があげられる。","","4"
"souron-8-005","souron","8","fill_blank","鑑定評価の手法の適用にあたって、努めるべきことについて述べよ","鑑定評価の手法の適用に当たっては、鑑定評価の手法を当該案件に即して適切に適用すべきである。この場合、地域分析及び個別分析により把握した対象不動産に係る市場の特性等を適切に反映した複数の鑑定評価の手法を適用すべきであり、対象不動産の種類、所在地の実情、資料の信頼性等により複数の鑑定評価の手法の適用が困難な場合においても、その考え方をできるだけ参酌するように努めるべきである。","","4"
"souron-8-006","souron","8","fill_blank","試算価格又は試算賃料の調整の定義を述べよ","試算価格又は試算賃料の調整とは、鑑定評価の複数の手法により求められた各試算価格又は試算賃料の再吟味及び各試算価格又は試算賃料が有する説得力に係る判断を行い、鑑定評価における最終判断である鑑定評価額の決定に導く作業をいう。","","4"
"souron-8-007","souron","8","fill_blank","各試算価格又は試算賃料の再吟味について留意すべき事項を6つ列挙せよ","１．資料の選択、検討及び活用の適否
２．不動産の価格に関する諸原則の当該案件に即応した活用の適否
３．一般的要因の分析並びに地域分析及び個別分析の適否
４．各手法の適用において行った各種補正、修正等に係る判断の適否
５．各手法に共通する価格形成要因に係る判断の整合性
６．単価と総額との関連の適否","","4"
"souron-8-008","souron","8","fill_blank","各試算価格又は試算賃料が有する説得力に係る判断について留意すべき事項を2点列挙せよ","１．対象不動産に係る地域分析及び個別分析の結果と各手法との適合性
２．各手法の適用において採用した資料の特性及び限界からくる相対的信頼性","","4"
"souron-9-001","souron","9","fill_blank","鑑定評価報告書の作成指針について述べよ","鑑定評価報告書は、鑑定評価の基本的事項及び鑑定評価額を表し、鑑定評価額を決定した理由を説明し、その不動産の鑑定評価に関与した不動産鑑定士の責任の所在を示すことを主旨とするものであるから、鑑定評価報告書の作成に当たっては、まずその鑑定評価の過程において採用したすべての資料を整理し、価格形成要因に関する判断、鑑定評価の手法の適用に係る判断等に関する事項を明確にして、これに基づいて作成すべきである。
鑑定評価報告書の内容は、不動産鑑定業者が依頼者に交付する鑑定評価書の実質的な内容となるものである。したがって、鑑定評価報告書は、鑑定評価書を通じて依頼者のみならず第三者に対しても影響を及ぼすものであり、さらには不動産の適正な価格の形成の基礎となるものであるから、その作成に当たっては、誤解の生ずる余地を与えないよう留意するとともに、特に鑑定評価額の決定の理由については、依頼者のみならず第三者に対して十分に説明し得るものとするように努めなければならない。","","1"
"kakuron-1-001","kakuron","1","fill_blank","開発法を適用しない場合における更地の鑑定評価額の求め方を述べよ","更地の鑑定評価額は、更地並びに配分法が適用できる場合における建物及びその敷地の取引事例に基づく比準価格並びに土地残余法による収益価格を関連づけて決定するものとする。再調達原価が把握できる場合には、積算価格をも関連づけて決定すべきである。
なお、配分法及び土地残余法を適用する場合における取引事例及び収益事例は、敷地が最有効使用の状態にあるものを採用すべきである。","","5"
"kakuron-1-002","kakuron","1","fill_blank","開発法について一体利用する場合及び分割利用を想定した場合の価格の求め方を述べよ","当該更地の面積が近隣地域の標準的な土地の面積に比べて大きい場合等においては、さらに次に掲げる価格を比較考量して決定するものとする（この手法を開発法という。）。
（１）一体利用をすることが合理的と認められるときは、価格時点において、当該更地に最有効使用の建物が建築されることを想定し、販売総額から通常の建物建築費相当額及び発注者が直接負担すべき通常の付帯費用を控除して得た価格
（２）分割利用をすることが合理的と認められるときは、価格時点において、当該更地を区画割りして、標準的な宅地とすることを想定し、販売総額から通常の造成費相当額及び発注者が直接負担すべき通常の付帯費用を控除して得た価格","","4"
"kakuron-1-003","kakuron","1","fill_blank","建付地の鑑定評価の条件に付いて述べよ","建付地は、建物等と結合して有機的にその効用を発揮しているため、建物等と密接な関連を持つものであり、したがって、建付地の鑑定評価は、建物等と一体として継続使用することが合理的である場合において、その敷地（建物等に係る敷地利用権原のほか、地役権等の使用収益を制約する権利が付着している場合にはその状態を所与とする。）について部分鑑定評価をするものである。","","4"
"kakuron-1-004","kakuron","1","fill_blank","建付地の鑑定評価額の求め方を述べよ","建付地の鑑定評価額は、更地の価格をもとに当該建付地の更地としての最有効使用との格差、更地化の難易の程度等敷地と建物等との関連性を考慮して求めた価格を標準とし、配分法に基づく比準価格及び土地残余法による収益価格を比較考量して決定するものとする。
ただし、建物及びその敷地としての価格（複合不動産価格）をもとに敷地に帰属する額を配分して求めた価格を標準として決定することもできる。","","4"
"kakuron-1-005","kakuron","1","fill_blank","借地権取引の態様を6個列挙せよ","ア 借地権が一般に有償で創設され、又は継承される地域であるか否か。
イ 借地権の取引が一般に借地権設定者以外の者を対象として行われる地域であるか否か。
ウ 堅固建物の所有を目的とする借地権の多い地域であるか否か。
エ 借地権に対する権利意識について借地権者側が強い地域であるか否か。
オ 一時金の授受が慣行化している地域であるか否か。
カ 借地権の譲渡に当たって名義書替料を一般に譲受人又は譲渡人のいずれが負担する地域であるか。","","2"
"kakuron-1-006","kakuron","1","fill_blank","借地権の態様を10個列挙せよ","ア 創設されたものか継承されたものか。
イ 地上権か賃借権か。
ウ 転借か否か。
エ 堅固の建物の所有を目的とするか、非堅固の建物の所有を目的とするか。
オ 主として居住用建物のためのものか、主として営業用建物のためのものか。
カ 契約期間の定めの有無
キ 特約条項の有無
ク 契約は書面か口頭か。
ケ 登記の有無
コ 定期借地権等（借地借家法第二章第四節に規定する定期借地権等）","","2"
"kakuron-1-007","kakuron","1","fill_blank","借地権者に帰属する経済的利益について述べよ","借地権者に帰属する経済的利益とは、土地を使用収益することによる広範な諸利益を基礎とするものであるが、特に次に掲げるものが中心となる。
ア 土地を長期間占有し、独占的に使用収益し得る借地権者の安定的利益
イ 借地権の付着している宅地の経済価値に即応した適正な賃料と実際支払賃料との乖離（賃料差額）及びその乖離の持続する期間を基礎にして成り立つ経済的利益の現在価値のうち、慣行的に取引の対象となっている部分","","4"
"kakuron-1-008","kakuron","1","fill_blank","借地権の取引慣行の成熟の程度の高い地域における借地権の鑑定評価額の求め方を述べよ","借地権の鑑定評価額は、借地権及び借地権を含む複合不動産の取引事例に基づく比準価格、土地残余法による収益価格、当該借地権の設定契約に基づく賃料差額のうち取引の対象となっている部分を還元して得た価格及び借地権取引が慣行として成熟している場合における当該地域の借地権割合により求めた価格を関連づけて決定するものとする。","","4"
"kakuron-1-009","kakuron","1","fill_blank","借地権の取引慣行の成熟の程度の高い地域における借地権の鑑定評価について、総合的に勘案する事項を9個述べよ","（ア）将来における賃料の改定の実現性とその程度
（イ）借地権の態様及び建物の残存耐用年数
（ウ）契約締結の経緯並びに経過した借地期間及び残存期間
（エ）契約に当たって授受された一時金の額及びこれに関する契約条件
（オ）将来見込まれる一時金の額及びこれに関する契約条件
（カ）借地権の取引慣行及び底地の取引利回り
（キ）当該借地権の存する土地に係る更地としての価格又は建付地としての価格
（ク）借地期間満了時の建物等に関する契約内容
（ケ）契約期間中に建物の建築及び解体が行われる場合における建物の使用収益が期待できない期間","","4"
"kakuron-1-010","kakuron","1","fill_blank","借地権の取引慣行の成熟の程度の低い地域における借地権の鑑定評価額の求め方を述べよ","借地権の鑑定評価額は、土地残余法による収益価格、当該借地権の設定契約に基づく賃料差額のうち取引の対象となっている部分を還元して得た価格及び当該借地権の存する土地に係る更地又は建付地としての価格から底地価格を控除して得た価格を関連づけて決定するものとする。","","4"
"kakuron-1-011","kakuron","1","fill_blank","借地権設定者に帰属する経済的利益について述べよ","借地権設定者に帰属する経済的利益とは、当該宅地の実際支払賃料から諸経費等を控除した部分の賃貸借等の期間に対応する経済的利益及びその期間の満了等によって復帰する経済的利益の現在価値をいう。なお、将来において一時金の授受が見込まれる場合には、当該一時金の経済的利益も借地権設定者に帰属する経済的利益を構成する場合があることに留意すべきである。","","4"
"kakuron-1-012","kakuron","1","fill_blank","底地の鑑定評価額の求め方を述べよ","底地の鑑定評価額は、実際支払賃料に基づく純収益等の現在価値の総和を求めることにより得た収益価格及び比準価格を関連づけて決定するものとする。この場合においては、（ア）から（キ）までに掲げる事項（定期借地権の付着している宅地の評価に当たっては、（ア）から（ク）までに掲げる事項）を総合的に勘案するものとする。
また、底地を当該借地権者が買い取る場合における底地の鑑定評価に当たっては、当該宅地又は建物及びその敷地が同一所有者に帰属することによる市場性の回復等に即応する経済価値の増分が生ずる場合があることに留意すべきである。","","4"
"kakuron-1-013","kakuron","1","fill_blank","宅地見込地の鑑定評価額の求め方を述べよ","宅地見込地の鑑定評価額は、比準価格及び当該宅地見込地について、価格時点において、転換後・造成後の更地を想定し、その価格から通常の造成費相当額及び発注者が直接負担すべき通常の付帯費用を控除し、その額を当該宅地見込地の熟成度に応じて適切に修正して得た価格を関連づけて決定するものとする。
また、熟成度の低い宅地見込地を鑑定評価する場合には、比準価格を標準とし、転換前の土地の種別に基づく価格に宅地となる期待性を加味して得た価格を比較考量して決定するものとする。","","3"
"kakuron-1-014","kakuron","1","fill_blank","宅地見込地の鑑定評価にあたって総合的に勘案する事項を5個列挙せよ","１．当該宅地見込地の宅地化を助長し、又は阻害している行政上の措置又は規制
２．付近における公共施設及び公益的施設の整備の動向
３．付近における住宅、店舗、工場等の建設の動向
４．造成の難易及びその必要の程度
５．造成後における宅地としての有効利用度","","2"
"kakuron-1-015","kakuron","1","fill_blank","自用の建物及びその敷地の鑑定評価額の求め方を述べよ","自用の建物及びその敷地の鑑定評価額は、積算価格、比準価格及び収益価格を関連づけて決定するものとする。","","4"
"kakuron-1-016","kakuron","1","fill_blank","自用の建物及びその敷地において用途変更又は建物を取り壊すことが最有効使用と認められる場合における鑑定評価額の求め方を述べよ","建物の用途を変更し、又は建物の構造等を改造して使用することが最有効使用と認められる場合における自用の建物及びその敷地の鑑定評価額は、用途変更等を行った後の経済価値の上昇の程度、必要とされる改造費等を考慮して決定するものとする。
また、建物を取り壊すことが最有効使用と認められる場合における自用の建物及びその敷地の鑑定評価額は、建物の解体による発生材料の価格から取壊し、除去、運搬等に必要な経費を控除した額を、当該敷地の最有効使用に基づく価格に加減して決定するものとする。","","4"
"kakuron-1-017","kakuron","1","fill_blank","貸家及びその敷地の鑑定評価額の求め方について述べよ","貸家及びその敷地の鑑定評価額は、実際実質賃料（売主が既に受領した一時金のうち売買等に当たって買主に承継されない部分がある場合には、当該部分の運用益及び償却額を含まないものとする。）に基づく純収益等の現在価値の総和を求めることにより得た収益価格を標準とし、積算価格及び比準価格を比較考量して決定するものとする。
また、貸家及びその敷地を当該借家人が買い取る場合における貸家及びその敷地の鑑定評価に当たっては、当該貸家及びその敷地が自用の建物及びその敷地となることによる市場性の回復等に即応する経済価値の増分が生ずる場合があることに留意すべきである。","","4"
"kakuron-1-018","kakuron","1","fill_blank","貸家及びその敷地の鑑定評価額を求める場合に総合的に勘案する事項を7個述べよ","１．将来における賃料の改定の実現性とその程度
２．契約に当たって授受された一時金の額及びこれに関する契約条件
３．将来見込まれる一時金の額及びこれに関する契約条件
４．契約締結の経緯、経過した借家期間及び残存期間並びに建物の残存耐用年数
５．貸家及びその敷地の取引慣行並びに取引利回り
６．借家の目的、契約の形式、登記の有無、転借か否かの別及び定期建物賃貸借か否かの別
７．借家権価格","","4"
"kakuron-1-019","kakuron","1","fill_blank","借地権付建物の鑑定評価額について、自用の場合の求め方を述べよ","借地権付建物で、当該建物を借地権者が使用しているものについての鑑定評価額は、積算価格、比準価格及び収益価格を関連づけて決定するものとする。この場合において、（ア）から（キ）までに掲げる事項（借地権が定期借地権の場合には、（ア）から（ケ）までに掲げる事項）を総合的に勘案するものとする。","","4"
"kakuron-1-020","kakuron","1","fill_blank","借地権付建物の鑑定評価額について、貸家の場合の求め方を述べよ","借地権付建物で、当該建物が賃貸されているものについての鑑定評価額は、実際実質賃料（売主が既に受領した一時金のうち売買等に当たって買主に承継されない部分がある場合には、当該部分の運用益及び償却額を含まないものとする。）に基づく純収益等の現在価値の総和を求めることにより得た収益価格を標準とし、積算価格及び比準価格を比較考量して決定するものとする。
この場合において、（ア）から（キ）までに掲げる事項（借地権が定期借地権の場合には、（ア）から（ケ）までに掲げる事項）及び貸家及びその敷地の勘案事項１．から７．までに掲げる事項を総合的に勘案するものとする。","","4"
"kakuron-1-021","kakuron","1","fill_blank","各論第3章第1節に規定する証券化対象不動産に係る鑑定評価目的の下で、投資家に示すための投資採算価値を表す価格の求め方を述べよ","この場合は、基本的に収益還元法のうちＤＣＦ法により求めた試算価格を標準とし、直接還元法による検証を行って求めた収益価格に基づき、比準価格及び積算価格による検証を行い鑑定評価額を決定する。","","4"
"kakuron-1-022","kakuron","1","fill_blank","民事再生法に基づく鑑定評価目的の下で、早期売却を前提とした価格の求め方を述べよ","この場合は、通常の市場公開期間より短い期間で売却されるという前提で、原則として比準価格と収益価格を関連づけ、積算価格による検証を行って鑑定評価額を決定する。なお、比較可能な事例資料が少ない場合は、通常の方法で正常価格を求めた上で、早期売却に伴う減価を行って鑑定評価額を求めることもできる。","","4"
"kakuron-1-023","kakuron","1","fill_blank","会社更生法または民事再生法に基づく鑑定評価目的の下で、事業の継続を前提とした価格の求め方を述べよ - コピー","この場合は、原則として事業経営に基づく純収益のうち不動産に帰属する純収益に基づく収益価格を標準とし、比準価格を比較考量の上、積算価格による検証を行って鑑定評価額を決定する。","","4"
"kakuron-2-001","kakuron","2","fill_blank","宅地の正常賃料の鑑定評価額の求め方を述べよ","宅地の正常賃料の鑑定評価額は、積算賃料、比準賃料及び配分法に準ずる方法に基づく比準賃料を関連づけて決定するものとする。この場合において、純収益を適切に求めることができるときは収益賃料を比較考量して決定するものとする。また、建物及びその敷地に係る賃貸事業に基づく純収益を適切に求めることができるときには、賃貸事業分析法（建物及びその敷地に係る賃貸事業に基づく純収益をもとに土地に帰属する部分を査定して宅地の試算賃料を求める方法）で得た宅地の試算賃料も比較考量して決定するものとする。","","4"
"kakuron-2-002","kakuron","2","fill_blank","宅地の限定賃料の鑑定評価額の求め方及び総合的に勘案すべき事項を述べよ","宅地の限定賃料の鑑定評価額は、隣接宅地の併合使用又は宅地の一部の分割使用をする当該宅地の限定価格を基礎価格として求めた積算賃料及び隣接宅地の併合使用又は宅地の一部の分割使用を前提とする賃貸借等の事例に基づく比準賃料を関連づけて決定するものとする。この場合においては、次に掲げる事項を総合的に勘案するものとする。
（１）隣接宅地の権利の態様
（２）当該事例に係る賃貸借等の契約の内容","","2"
"kakuron-2-003","kakuron","2","fill_blank","継続賃料固有の価格形成要因について述べよ","継続賃料固有の価格形成要因は、直近合意時点から価格時点までの期間における要因が中心となるが、主なものを例示すれば、次のとおりである。
（１）近隣地域若しくは同一需給圏内の類似地域等における宅地の賃料又は同一需給圏内の代替競争不動産の賃料の推移及びその改定の程度
（２）土地価格の推移
（３）公租公課の推移
（４）契約の内容及びそれに関する経緯
（５）賃貸人等又は賃借人等の近隣地域の発展に対する寄与度","","2"
"kakuron-2-004","kakuron","2","fill_blank","継続賃料の求め方を述べよ","継続中の宅地の賃貸借等の契約に基づく実際支払賃料を改定する場合の鑑定評価額は、差額配分法による賃料、利回り法による賃料、スライド法による賃料及び比準賃料を関連づけて決定するものとする。","","2"
"kakuron-2-005","kakuron","2","fill_blank","継続賃料を求める場合において、総合的に勘案する事項を9個述べよ","（１）近隣地域若しくは同一需給圏内の類似地域等における宅地の賃料又は同一需給圏内の代替競争不動産の賃料、その改定の程度及びそれらの推移
（２）土地価格の推移
（３）賃料に占める純賃料の推移
（４）底地に対する利回りの推移
（５）公租公課の推移
（６）直近合意時点及び価格時点における新規賃料と現行賃料の乖離の程度
（７）契約の内容及びそれに関する経緯
（８）契約上の経過期間及び直近合意時点から価格時点までの経過期間
（９）賃料改定の経緯","","2"
"kakuron-2-006","kakuron","2","fill_blank","建物及びその敷地の正常賃料の求め方を述べよ","建物及びその敷地の正常賃料の鑑定評価額は、積算賃料及び比準賃料を関連づけて決定するものとする。この場合において、純収益を適切に求めることができるときは収益賃料を比較考量して決定するものとする。
なお、建物及びその敷地の一部を対象とする場合の正常賃料の鑑定評価額は、当該建物及びその敷地の全体と当該部分との関連について総合的に比較考量して求めるものとする。","","2"
"kakuron-3-001","kakuron","3","fill_blank","証券化対象不動産の範囲について述べよ","この章において「証券化対象不動産」とは、次のいずれかに該当する不動産取引の目的である不動産又は不動産取引の目的となる見込みのある不動産（信託受益権に係るものを含む。）をいう。
（１）資産の流動化に関する法律に規定する資産の流動化並びに投資信託及び投資法人に関する法律に規定する投資信託に係る不動産取引並びに同法に規定する投資法人が行う不動産取引
（２）不動産特定共同事業法に規定する不動産特定共同事業契約に係る不動産取引
（３）金融商品取引法第２条第１項第５号、第９号、第１４号及び第１６号に規定する有価証券並びに同条第２項第１号、第３号及び第５号の規定により有価証券とみなされる権利の債務の履行等を主たる目的として収益又は利益を生ずる不動産取引","","3"
"kakuron-3-002","kakuron","3","fill_blank","各論3章に規定する不動産鑑定士の責務について述べよ","（１）不動産鑑定士は、証券化対象不動産の鑑定評価の依頼者のみならず広範な投資家等に重大な影響を及ぼすことを考慮するとともに、不動産鑑定評価制度に対する社会的信頼性の確保等について重要な責任を有していることを認識し、証券化対象不動産の鑑定評価の手順について常に最大限の配慮を行いつつ、鑑定評価を行わなければならない。
（２）不動産鑑定士は、証券化等が円滑に行なわれるよう配慮しつつ、鑑定評価に係る資料及び手順等を依頼者に説明し、理解を深め、かつ、協力を得るものとする。また、依頼者及び利害関係者その他の者がその内容を容易に把握・比較することができるようにするため、説明責任が十分に果たされるものとしなければならない。
（３）複数の不動産鑑定士が共同して行う場合にあっては、それぞれの不動産鑑定士の役割を明確にした上で、常に鑑定評価業務全体の情報を共有するなど密接かつ十分な連携の下、すべての不動産鑑定士が一体となって鑑定評価の業務を遂行しなければならない。","","2"
"kakuron-3-003","kakuron","3","fill_blank","各論3章に規定する処理計画の策定に当たっての確認事項を述べよ","（１）鑑定評価の依頼目的及び依頼が必要となった背景
（２）対象不動産が第１節Ⅰ（１）、（２）又は（３）のいずれに係るものであるかの別
（３）エンジニアリング・レポート、ＤＣＦ法等を適用するために必要となる資料その他の資料の主な項目及びその入手時期
（４）エンジニアリング・レポートを作成した者からの説明の有無
（５）対象不動産の内覧の実施を含めた実地調査の範囲
（６）その他処理計画の策定のために必要な事項","","2"
"kakuron-3-004","kakuron","3","fill_blank","証券化対象不動産の個別的要因の調査にあたって確認すべき事項を述べよ","証券化対象不動産の個別的要因の調査等に当たっては、依頼者（依頼者が指定した者を含む。）の立会いの下、対象不動産の内覧の実施を含めた実地調査を行うとともに、対象不動産の管理者からの聴聞等により権利関係、公法上の規制、アスベスト等の有害物質、耐震性及び増改築等の履歴等に関し鑑定評価に必要な事項を確認しなければならない。","","2"
"kakuron-3-005","kakuron","3","fill_blank","エンジニアリングレポートの取り扱いと不動産鑑定士が行う調査について述べよ","証券化対象不動産の鑑定評価に当たっては、不動産鑑定士は、依頼者に対し当該鑑定評価に際し必要なエンジニアリング・レポートの提出を求め、その内容を分析・判断した上で、鑑定評価に活用しなければならない。
ただし、エンジニアリング・レポートの提出がない場合又はその記載された内容が鑑定評価に活用する資料として不十分であると認められる場合には、エンジニアリング・レポートに代わるものとして不動産鑑定士が調査を行うなど鑑定評価を適切に行うため対応するものとし、対応した内容及びそれが適切であると判断した理由について、鑑定評価報告書に記載しなければならない。","","2"
"kakuron-3-006","kakuron","3","fill_blank","鑑定評価に必要となる専門性の高い個別的要因について8個述べよ","・公法上及び私法上の規制、制約等（法令遵守状況調査を含む。）
・修繕計画
・再調達価格
・有害な物質（アスベスト等）に係る建物環境
・土壌汚染
・地震リスク
・耐震性
・地下埋設物","","2"
"kakuron-3-007","kakuron","3","fill_blank","証券化対象不動産の鑑定評価にあたってのDCF法等の適用について述べよ","証券化対象不動産の鑑定評価における収益価格を求めるに当たっては、ＤＣＦ法を適用しなければならない。この場合において、併せて直接還元法を適用することにより検証を行うことが適切である。","","4"
"kakuron-3-008","kakuron","3","fill_blank","各論3章収益費用項目における貸室賃料収入とは？","貸室賃料収入とは、対象不動産の全部又は貸室部分について賃貸又は運営委託をすることにより経常的に得られる収入（満室想定）をいう。","","4"
"kakuron-3-009","kakuron","3","fill_blank","各論3章収益費用項目における共益費収入とは？","共益費収入とは、対象不動産の維持管理・運営において経常的に要する費用（電気・水道・ガス・地域冷暖房熱源等に要する費用を含む）のうち、共用部分に係るものとして賃借人との契約により徴収する収入（満室想定）をいう。","","4"
"kakuron-3-010","kakuron","3","fill_blank","各論3章収益費用項目における水道光熱費収入とは？","水道光熱費収入とは、対象不動産の運営において電気・水道・ガス・地域冷暖房熱源等に要する費用のうち、貸室部分に係るものとして賃借人との契約により徴収する収入（満室想定）をいう。","","4"
"kakuron-3-011","kakuron","3","fill_blank","各論3章収益費用項目における駐車場収入とは？","駐車場収入とは、対象不動産に附属する駐車場をテナント等に賃貸することによって得られる収入及び駐車場を時間貸しすることによって得られる収入をいう。","","4"
"kakuron-3-012","kakuron","3","fill_blank","各論3章収益費用項目におけるその他収入とは？","その他収入とは、その他看板、アンテナ、自動販売機等の施設設置料、礼金・更新料等の返還を要しない一時金等の収入をいう。","","4"
"kakuron-3-013","kakuron","3","fill_blank","各論3章収益費用項目における維持管理費とは？","維持管理費とは、建物・設備管理、保安警備、清掃等対象不動産の維持・管理のために経常的に要する費用をいう。","","4"
"kakuron-3-014","kakuron","3","fill_blank","各論3章収益費用項目における修繕費とは？","修繕費とは、対象不動産に係る建物、設備等の修理、改良等のために支出した金額のうち当該建物、設備等の通常の維持管理のため、又は一部がき損した建物、設備等につきその原状を回復するために経常的に要する費用をいう。","","4"
"kakuron-3-015","kakuron","3","fill_blank","各論3章収益費用項目におけるテナント募集費用とは？","テナント募集費用等とは、新規テナントの募集に際して行われる仲介業務や広告宣伝等に要する費用及びテナントの賃貸借契約の更新や再契約業務に要する費用等をいう。","","4"
"kakuron-3-016","kakuron","3","fill_blank","各論3章収益費用項目における資本的支出とは？","資本的支出とは、対象不動産に係る建物、設備等の修理、改良等のために支出した金額のうち当該建物、設備等の価値を高め、又はその耐久性を増すこととなると認められる部分に対応する支出をいう。","","4"
